tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2019-W-ITF-TUN-08A-2019,W15 Monastir,Hard,32,15,20190225,7,203487,,,Andrea Ka,R,,FRA,26.8,211722,,Q,Szabina Szlavikovics,R,,HUN,23.4,7-6(5) 7-6(5),3,R32,,,,,,,,,,,,,,,,,,,,856,3,,
2019-W-ITF-TUN-08A-2019,W15 Monastir,Hard,32,15,20190225,607,221137,7,,Juliane Triebe,U,,GER,21.0,221902,,,Alena Bairasheuskaya,U,,BLR,18.6,7-5 6-3,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-08A-2019,W15 Monastir,Hard,32,15,20190225,8,216099,5,,Loudmilla Bencheikh,R,,FRA,17.7,202529,,,Natalia Orlova,R,,RUS,29.9,2-1 RET,3,R32,,,,,,,,,,,,,,,,,,,,555,33,,
2019-W-ITF-TUN-08A-2019,W15 Monastir,Hard,32,15,20190225,608,220361,,,Maria Ines Fonte,U,,POR,17.0,221764,,WC,Amal Gati,U,,TUN,15.8,6-1 6-1,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-08A-2019,W15 Monastir,Hard,32,15,20190225,609,221175,,,Jovana Babic,R,,SRB,17.8,211408,10,,Kerstin Peckl,U,,AUT,29.4,6-1 6-3,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-08A-2019,W15 Monastir,Hard,32,15,20190225,9,221257,,,Sinja Kraus,R,,AUT,16.8,216055,,,Francisca Jorge,U,,POR,18.8,6-4 7-5,3,R32,,,,,,,,,,,,,,,,,,,,,,652,19
2019-W-ITF-TUN-08A-2019,W15 Monastir,Hard,32,15,20190225,10,201694,,,Silvia Njiric,R,163,CRO,25.6,220714,,,Elisabetta Cocciaretto,R,,ITA,18.0,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,707,13
2019-W-ITF-TUN-08A-2019,W15 Monastir,Hard,32,15,20190225,610,213665,,,Emerald Able,L,,USA,21.4,216217,,,Micheline Aubuchon,L,,USA,21.8,6-1 6-0,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-08A-2019,W15 Monastir,Hard,32,15,20190225,11,205759,,,Margarita Lazareva,L,,RUS,28.3,202559,,,Anna Korzeniak,R,170,POL,30.6,6-4 6-0,3,R32,,,,,,,,,,,,,,,,,,,,836,4,,
2019-W-ITF-TUN-08A-2019,W15 Monastir,Hard,32,15,20190225,611,211722,9,,Szabina Szlavikovics,R,,HUN,23.4,219627,,,Anna Ustinoff,U,,KAZ,20.8,6-3 6-1,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-08A-2019,W15 Monastir,Hard,32,15,20190225,12,203567,4,,Ipek Soylu,R,174,TUR,22.8,203558,,,Lou Brouleau,R,,FRA,23.7,3-6 6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,,516,41,694,14
2019-W-ITF-TUN-08A-2019,W15 Monastir,Hard,32,15,20190225,612,221198,,,Anne Sophie Morandais,U,,GUD,19.5,220770,,,Eva Vedder,R,,NED,19.2,6-3 6-3,3,Q2,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-08A-2019,W15 Monastir,Hard,32,15,20190225,13,211484,,,Lou Adler,U,,FRA,22.8,205954,,,Ivana Klepic,R,,CRO,28.0,6-0 6-1,3,R32,,,,,,,,,,,,,,,,,,,,608,23,,
2019-W-ITF-TUN-08A-2019,W15 Monastir,Hard,32,15,20190225,613,220613,,,Stephanie Judith Visscher,U,,NED,19.0,221901,,,Darya Shauha,U,,BLR,15.4,7-6(3) 3-6 [12-10],3,Q2,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-08A-2019,W15 Monastir,Hard,32,15,20190225,614,214180,,,Anna Makhorkina,U,,RUS,21.6,211114,,,Epiphany B Turner,U,,USA,26.1,6-2 5-7 [11-9],3,Q2,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-08A-2019,W15 Monastir,Hard,32,15,20190225,14,220645,,,Franziska Sziedat,U,,GER,18.5,215735,,,Sara Lanca,U,,POR,21.9,4-6 7-5 7-5,3,R32,,,,,,,,,,,,,,,,,,,,,,800,7
2019-W-ITF-TUN-08A-2019,W15 Monastir,Hard,32,15,20190225,615,215930,,,Nora Ayala Serra,U,,ESP,19.3,221137,7,,Juliane Triebe,U,,GER,21.0,6-1 6-1,3,Q2,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-08A-2019,W15 Monastir,Hard,32,15,20190225,15,215996,,,Arianne Hartono,R,,NED,22.8,214180,,Q,Anna Makhorkina,U,,RUS,21.6,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-08A-2019,W15 Monastir,Hard,32,15,20190225,16,214405,2,,Mirjam Bjorklund,U,,SWE,20.5,220613,,,Stephanie Judith Visscher,U,,NED,19.0,3-6 6-0 6-0,3,R32,,,,,,,,,,,,,,,,,,,,472,53,,
2019-W-ITF-TUN-08A-2019,W15 Monastir,Hard,32,15,20190225,616,220361,,,Maria Ines Fonte,U,,POR,17.0,221175,,,Jovana Babic,R,,SRB,17.8,6-7(2) 6-2 [10-5],3,Q2,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-08A-2019,W15 Monastir,Hard,32,15,20190225,617,211722,9,,Szabina Szlavikovics,R,,HUN,23.4,213665,,,Emerald Able,L,,USA,21.4,6-2 3-6 [10-7],3,Q2,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-08A-2019,W15 Monastir,Hard,32,15,20190225,17,214919,,,Dalila Spiteri,U,,ITA,21.8,211809,,,Daria Lodikova,R,,RUS,22.7,4-6 6-3 6-3,3,R16,,,,,,,,,,,,,,,,,,,,466,55,698,14
2019-W-ITF-TUN-08A-2019,W15 Monastir,Hard,32,15,20190225,18,220704,,,Clara Tauson,R,182,DEN,16.1,220361,,Q,Maria Ines Fonte,U,,POR,17.0,6-1 6-7(1) 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-08A-2019,W15 Monastir,Hard,32,15,20190225,19,214459,,,Lucia Bronzetti,R,,ITA,20.2,211412,,,Bojana Marinkovic,U,,SRB,22.3,6-2 6-2,3,R16,,,,,,,,,,,,,,,,,,,,499,46,748,10
2019-W-ITF-TUN-08A-2019,W15 Monastir,Hard,32,15,20190225,20,216099,5,,Loudmilla Bencheikh,R,,FRA,17.7,203487,,,Andrea Ka,R,,FRA,26.8,6-2 7-6(6),3,R16,,,,,,,,,,,,,,,,,,,,555,33,856,3
2019-W-ITF-TUN-08A-2019,W15 Monastir,Hard,32,15,20190225,21,201694,,,Silvia Njiric,R,163,CRO,25.6,221257,,,Sinja Kraus,R,,AUT,16.8,3-6 6-2 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-08A-2019,W15 Monastir,Hard,32,15,20190225,22,203567,4,,Ipek Soylu,R,174,TUR,22.8,205759,,,Margarita Lazareva,L,,RUS,28.3,6-2 6-0,3,R16,,,,,,,,,,,,,,,,,,,,516,41,836,4
2019-W-ITF-TUN-08A-2019,W15 Monastir,Hard,32,15,20190225,23,211484,,,Lou Adler,U,,FRA,22.8,220645,,,Franziska Sziedat,U,,GER,18.5,6-2 6-1,3,R16,,,,,,,,,,,,,,,,,,,,608,23,,
2019-W-ITF-TUN-08A-2019,W15 Monastir,Hard,32,15,20190225,24,215996,,,Arianne Hartono,R,,NED,22.8,214405,2,,Mirjam Bjorklund,U,,SWE,20.5,6-3 3-6 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,472,53
2019-W-ITF-TUN-08A-2019,W15 Monastir,Hard,32,15,20190225,25,220704,,,Clara Tauson,R,182,DEN,16.1,214919,,,Dalila Spiteri,U,,ITA,21.8,6-3 6-1,3,QF,,,,,,,,,,,,,,,,,,,,,,466,55
2019-W-ITF-TUN-08A-2019,W15 Monastir,Hard,32,15,20190225,26,216099,5,,Loudmilla Bencheikh,R,,FRA,17.7,214459,,,Lucia Bronzetti,R,,ITA,20.2,6-2 6-4,3,QF,,,,,,,,,,,,,,,,,,,,555,33,499,46
2019-W-ITF-TUN-08A-2019,W15 Monastir,Hard,32,15,20190225,27,203567,4,,Ipek Soylu,R,174,TUR,22.8,201694,,,Silvia Njiric,R,163,CRO,25.6,6-2 4-1 RET,3,QF,,,,,,,,,,,,,,,,,,,,516,41,,
2019-W-ITF-TUN-08A-2019,W15 Monastir,Hard,32,15,20190225,28,215996,,,Arianne Hartono,R,,NED,22.8,211484,,,Lou Adler,U,,FRA,22.8,6-4 6-4,3,QF,,,,,,,,,,,,,,,,,,,,,,608,23
2019-W-ITF-TUN-08A-2019,W15 Monastir,Hard,32,15,20190225,29,220704,,,Clara Tauson,R,182,DEN,16.1,216099,5,,Loudmilla Bencheikh,R,,FRA,17.7,6-3 6-4,3,SF,,,,,,,,,,,,,,,,,,,,,,555,33
2019-W-ITF-TUN-08A-2019,W15 Monastir,Hard,32,15,20190225,30,215996,,,Arianne Hartono,R,,NED,22.8,203567,4,,Ipek Soylu,R,174,TUR,22.8,6-4 1-6 6-3,3,SF,,,,,,,,,,,,,,,,,,,,,,516,41
2019-W-ITF-TUN-08A-2019,W15 Monastir,Hard,32,15,20190225,31,220704,,,Clara Tauson,R,182,DEN,16.1,215996,,,Arianne Hartono,R,,NED,22.8,6-2 6-1,3,F,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-09A-2019,W15 Tabarka,Clay,32,15,20190304,601,215763,,,Sofia Sewing,R,170,USA,19.6,221001,12,,Paula Ortega Redondo,U,,ESP,17.2,6-1 6-2,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-09A-2019,W15 Tabarka,Clay,32,15,20190304,1,216055,,,Francisca Jorge,U,,POR,18.8,215459,,,Emily Seibold,R,,GER,19.1,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,,652,19,,
2019-W-ITF-TUN-09A-2019,W15 Tabarka,Clay,32,15,20190304,2,201557,,,Corinna Dentoni,R,,ITA,29.5,210062,,,Dagmar Dudlakova,R,,CZE,28.3,6-0 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-09A-2019,W15 Tabarka,Clay,32,15,20190304,602,215552,11,,Ruxandra Schech,L,,GER,17.7,221783,,,Isabella Tiscornia,U,,URU,18.8,6-0 6-3,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-09A-2019,W15 Tabarka,Clay,32,15,20190304,603,209945,,,Almudena Sanz Llaneza Fernandez,U,,ESP,28.0,221003,8,,Clara Vlasselaer,U,,BEL,18.0,6-1 6-4,3,Q2,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-09A-2019,W15 Tabarka,Clay,32,15,20190304,3,219995,,,Katsiaryna Skachkova,R,,BLR,20.8,211722,,Q,Szabina Szlavikovics,R,,HUN,23.4,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-09A-2019,W15 Tabarka,Clay,32,15,20190304,4,201694,,,Silvia Njiric,R,163,CRO,25.6,206336,5,,Julia Stamatova,L,,BUL,25.7,3-6 6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,713,12
2019-W-ITF-TUN-09A-2019,W15 Tabarka,Clay,32,15,20190304,604,215763,,,Sofia Sewing,R,170,USA,19.6,210913,,,Ana Filipa Santos,R,,POR,23.0,6-1 6-1,3,Q2,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-09A-2019,W15 Tabarka,Clay,32,15,20190304,5,211809,,,Daria Lodikova,R,,RUS,22.7,221382,,,Katarina Kuzmova,U,,SVK,17.5,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,698,14,,
2019-W-ITF-TUN-09A-2019,W15 Tabarka,Clay,32,15,20190304,605,213965,,,Minami Akiyama,U,,JPN,23.8,211968,9,,Elpida Malamou,U,,GRE,23.9,6-4 6-4,3,Q2,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-09A-2019,W15 Tabarka,Clay,32,15,20190304,606,211722,7,,Szabina Szlavikovics,R,,HUN,23.4,206274,,,Agathe Timsit,R,,FRA,26.5,6-4 6-3,3,Q2,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-09A-2019,W15 Tabarka,Clay,32,15,20190304,6,215001,,,Carmen Schultheiss,U,,GER,19.7,215031,,,Dominique Karregat,R,,NED,23.4,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-09A-2019,W15 Tabarka,Clay,32,15,20190304,607,201557,10,,Corinna Dentoni,R,,ITA,29.5,214901,,,Gaia Squarcialupi,U,,ITA,21.3,6-0 6-3,3,Q2,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-09A-2019,W15 Tabarka,Clay,32,15,20190304,7,214180,,,Anna Makhorkina,U,,RUS,21.6,220645,,WC,Franziska Sziedat,U,,GER,18.5,0-6 6-4 7-5,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-09A-2019,W15 Tabarka,Clay,32,15,20190304,8,214212,,,Noelia Bouzo Zanotti,R,,ESP,19.4,203487,8,,Andrea Ka,R,,FRA,26.8,7-6(2) 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,853,3
2019-W-ITF-TUN-09A-2019,W15 Tabarka,Clay,32,15,20190304,608,215552,11,,Ruxandra Schech,L,,GER,17.7,219831,,,Sem Wensveen,R,,NED,20.8,4-6 6-4 [11-9],3,Q2,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-09A-2019,W15 Tabarka,Clay,32,15,20190304,9,205759,,,Margarita Lazareva,L,,RUS,28.3,215601,,,Franziska Kommer,U,,GER,19.6,6-2 6-0,3,R32,,,,,,,,,,,,,,,,,,,,836,4,,
2019-W-ITF-TUN-09A-2019,W15 Tabarka,Clay,32,15,20190304,10,215552,,Q,Ruxandra Schech,L,,GER,17.7,213965,,,Minami Akiyama,U,,JPN,23.8,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-09A-2019,W15 Tabarka,Clay,32,15,20190304,11,220361,,,Maria Ines Fonte,U,,POR,17.0,215776,,,Emmanuelle Girard,U,,FRA,19.6,6-3 4-6 7-6(4),3,R32,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-09A-2019,W15 Tabarka,Clay,32,15,20190304,12,210865,3,,Marie Temin,R,,FRA,26.6,214426,,,Giulia Crescenzi,U,,ITA,22.9,7-6(6) 6-1,3,R32,,,,,,,,,,,,,,,,,,,,693,14,,
2019-W-ITF-TUN-09A-2019,W15 Tabarka,Clay,32,15,20190304,13,215763,,Q,Sofia Sewing,R,170,USA,19.6,202435,,,Vanda Lukacs,U,,HUN,26.2,6-3 3-6 7-6(4),3,R32,,,,,,,,,,,,,,,,,,,,,,790,8
2019-W-ITF-TUN-09A-2019,W15 Tabarka,Clay,32,15,20190304,14,214257,,,Vinciane Remy,R,,FRA,21.4,209945,,Q,Almudena Sanz Llaneza Fernandez,U,,ESP,28.0,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-09A-2019,W15 Tabarka,Clay,32,15,20190304,15,216203,,JR,Ana Makatsaria,U,,GEO,18.6,221392,,,Angelina Graovac,U,,AUS,17.3,6-0 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-09A-2019,W15 Tabarka,Clay,32,15,20190304,16,215798,2,,Rosa Vicens Mas,U,,ESP,18.6,221256,,,Eline Audenaert,U,,BEL,19.7,6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,,667,16,,
2019-W-ITF-TUN-09A-2019,W15 Tabarka,Clay,32,15,20190304,17,216055,,,Francisca Jorge,U,,POR,18.8,201557,,,Corinna Dentoni,R,,ITA,29.5,6-4 6-0,3,R16,,,,,,,,,,,,,,,,,,,,652,19,,
2019-W-ITF-TUN-09A-2019,W15 Tabarka,Clay,32,15,20190304,18,201694,,,Silvia Njiric,R,163,CRO,25.6,219995,,,Katsiaryna Skachkova,R,,BLR,20.8,7-5 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-09A-2019,W15 Tabarka,Clay,32,15,20190304,19,211809,,,Daria Lodikova,R,,RUS,22.7,215001,,,Carmen Schultheiss,U,,GER,19.7,6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,,698,14,,
2019-W-ITF-TUN-09A-2019,W15 Tabarka,Clay,32,15,20190304,20,214212,,,Noelia Bouzo Zanotti,R,,ESP,19.4,214180,,,Anna Makhorkina,U,,RUS,21.6,6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-09A-2019,W15 Tabarka,Clay,32,15,20190304,21,205759,,,Margarita Lazareva,L,,RUS,28.3,215552,,Q,Ruxandra Schech,L,,GER,17.7,6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,,836,4,,
2019-W-ITF-TUN-09A-2019,W15 Tabarka,Clay,32,15,20190304,22,220361,,,Maria Ines Fonte,U,,POR,17.0,210865,3,,Marie Temin,R,,FRA,26.6,6-2 1-6 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,693,14
2019-W-ITF-TUN-09A-2019,W15 Tabarka,Clay,32,15,20190304,23,214257,,,Vinciane Remy,R,,FRA,21.4,215763,,Q,Sofia Sewing,R,170,USA,19.6,6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-09A-2019,W15 Tabarka,Clay,32,15,20190304,24,215798,2,,Rosa Vicens Mas,U,,ESP,18.6,216203,,JR,Ana Makatsaria,U,,GEO,18.6,6-1 6-4,3,R16,,,,,,,,,,,,,,,,,,,,667,16,,
2019-W-ITF-TUN-09A-2019,W15 Tabarka,Clay,32,15,20190304,25,216055,,,Francisca Jorge,U,,POR,18.8,201694,,,Silvia Njiric,R,163,CRO,25.6,2-6 6-2 6-2,3,QF,,,,,,,,,,,,,,,,,,,,652,19,,
2019-W-ITF-TUN-09A-2019,W15 Tabarka,Clay,32,15,20190304,26,211809,,,Daria Lodikova,R,,RUS,22.7,214212,,,Noelia Bouzo Zanotti,R,,ESP,19.4,6-1 6-2,3,QF,,,,,,,,,,,,,,,,,,,,698,14,,
2019-W-ITF-TUN-09A-2019,W15 Tabarka,Clay,32,15,20190304,27,220361,,,Maria Ines Fonte,U,,POR,17.0,205759,,,Margarita Lazareva,L,,RUS,28.3,6-4 6-3,3,QF,,,,,,,,,,,,,,,,,,,,,,836,4
2019-W-ITF-TUN-09A-2019,W15 Tabarka,Clay,32,15,20190304,28,215798,2,,Rosa Vicens Mas,U,,ESP,18.6,214257,,,Vinciane Remy,R,,FRA,21.4,7-5 6-2,3,QF,,,,,,,,,,,,,,,,,,,,667,16,,
2019-W-ITF-TUN-09A-2019,W15 Tabarka,Clay,32,15,20190304,29,211809,,,Daria Lodikova,R,,RUS,22.7,216055,,,Francisca Jorge,U,,POR,18.8,6-4 7-6(7),3,SF,,,,,,,,,,,,,,,,,,,,698,14,652,19
2019-W-ITF-TUN-09A-2019,W15 Tabarka,Clay,32,15,20190304,30,215798,2,,Rosa Vicens Mas,U,,ESP,18.6,220361,,,Maria Ines Fonte,U,,POR,17.0,6-0 6-2,3,SF,,,,,,,,,,,,,,,,,,,,667,16,,
2019-W-ITF-TUN-09A-2019,W15 Tabarka,Clay,32,15,20190304,31,215798,2,,Rosa Vicens Mas,U,,ESP,18.6,211809,,,Daria Lodikova,R,,RUS,22.7,6-4 6-4,3,F,,,,,,,,,,,,,,,,,,,,667,16,698,14
2019-W-ITF-TUN-10A-2019,W15 Tabarka,Clay,32,15,20190311,1,206336,,,Julia Stamatova,L,,BUL,25.7,214405,,,Mirjam Bjorklund,U,,SWE,20.6,1-6 7-5 3-1 RET,3,R32,,,,,,,,,,,,,,,,,,,,713,12,473,53
2019-W-ITF-TUN-10A-2019,W15 Tabarka,Clay,32,15,20190311,601,221256,,WC,Eline Audenaert,U,,BEL,19.7,214212,,,Noelia Bouzo Zanotti,R,,ESP,19.5,3-6 6-4 [10-5],3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-10A-2019,W15 Tabarka,Clay,32,15,20190311,602,210062,7,,Dagmar Dudlakova,R,,CZE,28.3,214901,,,Gaia Squarcialupi,U,,ITA,21.3,6-2 4-6 [10-7],3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-10A-2019,W15 Tabarka,Clay,32,15,20190311,2,214935,,,Malene Helgo,U,,NOR,19.5,211821,,Q,Chiara Grimm,R,,SUI,22.1,W/O,3,R32,,,,,,,,,,,,,,,,,,,,799,7,,
2019-W-ITF-TUN-10A-2019,W15 Tabarka,Clay,32,15,20190311,3,214270,,,Lisa Ponomar,R,180,GER,21.8,210913,,,Ana Filipa Santos,R,,POR,23.0,6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-10A-2019,W15 Tabarka,Clay,32,15,20190311,603,215001,,,Carmen Schultheiss,U,,GER,19.7,220845,,,Heydi Doldan,U,,PAR,18.1,6-3 6-3,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-10A-2019,W15 Tabarka,Clay,32,15,20190311,604,211821,,,Chiara Grimm,R,,SUI,22.1,209945,9,,Almudena Sanz Llaneza Fernandez,U,,ESP,28.0,3-6 6-4 [10-7],3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-10A-2019,W15 Tabarka,Clay,32,15,20190311,4,215763,,,Sofia Sewing,R,170,USA,19.6,210865,6,,Marie Temin,R,,FRA,26.6,7-5 6-0,3,R32,,,,,,,,,,,,,,,,,,,,,,693,14
2019-W-ITF-TUN-10A-2019,W15 Tabarka,Clay,32,15,20190311,5,201557,,WC,Corinna Dentoni,R,,ITA,29.6,203507,,,Giorgia Marchetti,R,,ITA,24.1,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,666,17
2019-W-ITF-TUN-10A-2019,W15 Tabarka,Clay,32,15,20190311,605,215552,,WC,Ruxandra Schech,L,,GER,17.7,215459,,,Emily Seibold,R,,GER,19.1,6-3 3-6 [10-7],3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-10A-2019,W15 Tabarka,Clay,32,15,20190311,6,206400,,,Martina Spigarelli,U,,ITA,26.8,210062,,,Dagmar Dudlakova,R,,CZE,28.3,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,,822,5,,
2019-W-ITF-TUN-10A-2019,W15 Tabarka,Clay,32,15,20190311,606,221783,,,Isabella Tiscornia,U,,URU,18.8,213965,11,,Minami Akiyama,U,,JPN,23.8,2-6 7-6(5) [10-2],3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-10A-2019,W15 Tabarka,Clay,32,15,20190311,7,205759,,,Margarita Lazareva,L,,RUS,28.4,215552,,Q,Ruxandra Schech,L,,GER,17.7,6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,,836,4,,
2019-W-ITF-TUN-10A-2019,W15 Tabarka,Clay,32,15,20190311,607,219831,,,Sem Wensveen,R,,NED,20.9,214257,,,Vinciane Remy,R,,FRA,21.4,6-4 6-4,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-10A-2019,W15 Tabarka,Clay,32,15,20190311,8,211288,8,,Mia Nicole Eklund,L,176,FIN,24.3,215735,,,Sara Lanca,U,,POR,22.0,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,705,13,799,7
2019-W-ITF-TUN-10A-2019,W15 Tabarka,Clay,32,15,20190311,608,215763,,,Sofia Sewing,R,170,USA,19.6,216395,12,,Annick Melgers,U,,NED,19.8,6-2 6-1,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-10A-2019,W15 Tabarka,Clay,32,15,20190311,609,211486,,,Manon Peral,U,,FRA,25.0,221392,,,Angelina Graovac,U,,AUS,17.3,6-0 1-0 RET,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-10A-2019,W15 Tabarka,Clay,32,15,20190311,9,211809,,,Daria Lodikova,R,,RUS,22.7,215601,,WC,Franziska Kommer,U,,GER,19.6,6-1 4-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,,698,14,,
2019-W-ITF-TUN-10A-2019,W15 Tabarka,Clay,32,15,20190311,10,216203,,,Ana Makatsaria,U,,GEO,18.6,216091,,,Ana Lantigua De La Nuez,U,,ESP,18.5,6-7(5) 6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-10A-2019,W15 Tabarka,Clay,32,15,20190311,610,216406,8,,Angeles Moreno Barranquero,U,,ESP,19.6,220844,,,Susan Doldan,U,,PAR,18.1,6-1 6-1,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-10A-2019,W15 Tabarka,Clay,32,15,20190311,611,211968,,,Elpida Malamou,U,,GRE,23.9,214930,,,Jenny Duerst,U,,SUI,19.9,6-2 6-4,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-10A-2019,W15 Tabarka,Clay,32,15,20190311,11,213822,,,Verena Hofer,U,,ITA,21.5,219995,,,Katsiaryna Skachkova,R,,BLR,20.8,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,,853,3,,
2019-W-ITF-TUN-10A-2019,W15 Tabarka,Clay,32,15,20190311,12,214810,,,Julyette Maria Josephine Steur,U,,GER,23.6,216055,3,,Francisca Jorge,U,,POR,18.8,6-1 4-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,,740,11,652,19
2019-W-ITF-TUN-10A-2019,W15 Tabarka,Clay,32,15,20190311,612,220361,10,,Maria Ines Fonte,U,,POR,17.1,221003,,,Clara Vlasselaer,U,,BEL,18.0,6-4 6-1,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-10A-2019,W15 Tabarka,Clay,32,15,20190311,613,210062,7,,Dagmar Dudlakova,R,,CZE,28.3,221256,,WC,Eline Audenaert,U,,BEL,19.7,6-4 6-2,3,Q2,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-TUN-10A-2019,W15 Tabarka,Clay,32,15,20190311,13,215798,,,Rosa Vicens Mas,U,,ESP,18.7,221382,,WC,Katarina Kuzmova,U,,SVK,17.5,4-6 6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,,667,16,,
2019-W-ITF-TUN-10A-2019,W15 Tabarka,Clay,32,15,20190311,614,211821,,,Chiara Grimm,R,,SUI,22.1,215001,,,Carmen Schultheiss,U,,GER,19.7,6-3 7-6(5),3,Q2,,,,,,,,,,,,,,,,,,,,,,,
